state_name,is_state,year,gender,convicts,under_trial,detenues,others
Rajasthan,1,2002,Male,Hindu,3704,5517,2,39
Rajasthan,1,2002,Male,Muslim,764,1151,36,10
Rajasthan,1,2002,Male,Others,21,70,0,0
Rajasthan,1,2002,Male,Sikh,271,348,0,1
Rajasthan,1,2003,Female,Christian,2,0,0,0
Rajasthan,1,2003,Female,Hindu,168,174,0,0
Rajasthan,1,2003,Female,Muslim,19,29,0,0
Rajasthan,1,2003,Female,Others,0,2,0,0
Rajasthan,1,2003,Female,Sikh,3,13,0,0
Rajasthan,1,2003,Male,Christian,18,13,0,0
Rajasthan,1,2003,Male,Hindu,4433,4873,3,16
Rajasthan,1,2003,Male,Muslim,1108,1187,29,8
Rajasthan,1,2003,Male,Others,12,29,0,1
Rajasthan,1,2003,Male,Sikh,290,264,0,1
Rajasthan,1,2004,Female,Christian,2,1,0,0
Rajasthan,1,2004,Female,Hindu,140,201,0,0
Rajasthan,1,2004,Female,Muslim,27,36,0,0
Rajasthan,1,2004,Female,Others,1,2,0,0
Rajasthan,1,2004,Female,Sikh,9,15,0,0
Rajasthan,1,2004,Male,Christian,15,24,0,0
Rajasthan,1,2004,Male,Hindu,4266,5312,0,17
Rajasthan,1,2004,Male,Muslim,1106,1380,29,4
Rajasthan,1,2004,Male,Others,35,39,0,0
Rajasthan,1,2004,Male,Sikh,237,273,0,0
Rajasthan,1,2005,Female,Christian,0,1,0,0
Rajasthan,1,2005,Female,Hindu,158,195,0,0
Rajasthan,1,2005,Female,Muslim,17,42,0,0
Rajasthan,1,2005,Female,Others,0,1,0,0
Rajasthan,1,2005,Female,Sikh,6,8,0,0
Rajasthan,1,2005,Male,Christian,17,15,0,0
Rajasthan,1,2005,Male,Hindu,3973,5372,1,22
Rajasthan,1,2005,Male,Muslim,1162,1382,31,4
Rajasthan,1,2005,Male,Others,4,7,0,0
Rajasthan,1,2005,Male,Sikh,235,340,0,0
Rajasthan,1,2006,Female,Christian,0,0,0,0
Rajasthan,1,2006,Female,Hindu,166,233,0,0
Rajasthan,1,2006,Female,Muslim,16,34,0,0
Rajasthan,1,2006,Female,Others,0,1,0,0
Rajasthan,1,2006,Female,Sikh,5,16,0,0
Rajasthan,1,2006,Male,Christian,16,14,0,0
Rajasthan,1,2006,Male,Hindu,4011,5989,1,54
Rajasthan,1,2006,Male,Muslim,1125,1672,33,9
Rajasthan,1,2006,Male,Others,47,23,0,0
Rajasthan,1,2006,Male,Sikh,207,306,1,4
Rajasthan,1,2007,Female,Christian,1,0,0,0
Rajasthan,1,2007,Female,Hindu,170,286,0,0
Rajasthan,1,2007,Female,Muslim,21,51,0,0
Rajasthan,1,2007,Female,Others,0,0,0,0
Rajasthan,1,2007,Female,Sikh,0,5,0,0
Rajasthan,1,2007,Male,Christian,15,21,1,0
Rajasthan,1,2007,Male,Hindu,4544,6453,2,16
Rajasthan,1,2007,Male,Muslim,917,1538,23,8
Rajasthan,1,2007,Male,Others,14,36,0,1
Rajasthan,1,2007,Male,Sikh,188,375,0,1
Rajasthan,1,2008,Female,Christian,2,0,0,0
Rajasthan,1,2008,Female,Hindu,178,285,0,0
Rajasthan,1,2008,Female,Muslim,26,42,0,0
Rajasthan,1,2008,Female,Others,0,0,0,0
Rajasthan,1,2008,Female,Sikh,11,3,0,0
Rajasthan,1,2008,Male,Christian,13,24,0,0
Rajasthan,1,2008,Male,Hindu,4720,6734,17,52
Rajasthan,1,2008,Male,Muslim,1050,1610,37,9
Rajasthan,1,2008,Male,Others,35,19,0,0
Rajasthan,1,2008,Male,Sikh,245,403,1,4
Rajasthan,1,2009,Female,Christian,3,0,0,0
Rajasthan,1,2009,Female,Hindu,185,329,0,0
Rajasthan,1,2009,Female,Muslim,39,49,0,0
Rajasthan,1,2009,Female,Others,7,10,0,0
Rajasthan,1,2009,Female,Sikh,11,23,0,0
Rajasthan,1,2009,Male,Christian,17,22,1,0
Rajasthan,1,2009,Male,Hindu,4876,8200,2,29
Rajasthan,1,2009,Male,Muslim,1131,2200,24,9
Rajasthan,1,2009,Male,Others,7,18,0,0
Rajasthan,1,2009,Male,Sikh,276,462,0,2
Rajasthan,1,2010,Female,Christian,0,0,0,0
Rajasthan,1,2010,Female,Hindu,172,324,0,0
Rajasthan,1,2010,Female,Muslim,36,49,0,0
Rajasthan,1,2010,Female,Others,1,0,0,0
Rajasthan,1,2010,Female,Sikh,13,12,0,0
Rajasthan,1,2010,Male,Christian,12,20,0,0
Rajasthan,1,2010,Male,Hindu,4621,7909,15,3
Rajasthan,1,2010,Male,Muslim,1141,2155,15,1
Rajasthan,1,2010,Male,Others,17,66,0,0
Rajasthan,1,2010,Male,Sikh,219,393,0,0
Rajasthan,1,2011,Female,Christian,1,1,0,0
Rajasthan,1,2011,Female,Hindu,181,368,0,0
Rajasthan,1,2011,Female,Muslim,38,46,0,0
Rajasthan,1,2011,Female,Others,3,0,0,0
Rajasthan,1,2011,Female,Sikh,8,4,0,0
Rajasthan,1,2011,Male,Christian,10,21,0,0
Rajasthan,1,2011,Male,Hindu,4627,8723,35,5
Rajasthan,1,2011,Male,Muslim,969,2203,4,1
Rajasthan,1,2011,Male,Others,85,88,0,0
Rajasthan,1,2011,Male,Sikh,237,445,1,0
Rajasthan,1,2012,Female,Christian,1,0,0,0
Rajasthan,1,2012,Female,Hindu,187,382,0,0
Rajasthan,1,2012,Female,Muslim,43,56,0,0
Rajasthan,1,2012,Female,Others,2,5,0,0
Rajasthan,1,2012,Female,Sikh,7,12,0,0
Rajasthan,1,2012,Male,Christian,16,24,0,0
Rajasthan,1,2012,Male,Hindu,4649,9880,1,59
Rajasthan,1,2012,Male,Muslim,930,2262,0,37
Rajasthan,1,2012,Male,Others,40,152,0,0
Rajasthan,1,2012,Male,Sikh,208,397,0,1
Rajasthan,1,2013,Female,Christian,1,0,0,0
Rajasthan,1,2013,Female,Hindu,168,390,0,0
Rajasthan,1,2013,Female,Muslim,43,40,0,0
Rajasthan,1,2013,Female,Others,0,1,0,0
Rajasthan,1,2013,Female,Sikh,7,12,0,0
Rajasthan,1,2013,Male,Christian,9,19,0,0
Rajasthan,1,2013,Male,Hindu,4480,10062,0,3
Rajasthan,1,2013,Male,Muslim,1074,2154,0,0
Rajasthan,1,2013,Male,Others,18,67,0,0
Rajasthan,1,2013,Male,Sikh,244,501,0,0
Sikkim,1,2001,Female,Christian,0,0,0,0
Sikkim,1,2001,Female,Hindu,0,0,0,0
Sikkim,1,2001,Female,Muslim,0,0,0,0
Sikkim,1,2001,Female,Others,0,0,0,0
Sikkim,1,2001,Female,Sikh,0,0,0,0
Sikkim,1,2001,Male,Christian,15,26,0,0
Sikkim,1,2001,Male,Hindu,36,58,0,0
Sikkim,1,2001,Male,Muslim,2,1,0,0
Sikkim,1,2001,Male,Others,24,23,0,0
Sikkim,1,2001,Male,Sikh,0,1,0,0
Sikkim,1,2002,Female,Christian,0,1,0,0
Sikkim,1,2002,Female,Hindu,0,1,0,0
Sikkim,1,2002,Female,Muslim,0,0,0,0
Sikkim,1,2002,Female,Others,0,0,0,0
Sikkim,1,2002,Female,Sikh,0,0,0,0
Sikkim,1,2002,Male,Christian,15,6,0,0
Sikkim,1,2002,Male,Hindu,30,35,0,0
Sikkim,1,2002,Male,Muslim,2,5,0,0
Sikkim,1,2002,Male,Others,34,43,0,0
Sikkim,1,2002,Male,Sikh,0,0,0,0
Sikkim,1,2003,Female,Christian,1,0,0,0
Sikkim,1,2003,Female,Hindu,1,0,0,0
Sikkim,1,2003,Female,Muslim,0,0,0,0
Sikkim,1,2003,Female,Others,0,2,0,0
Sikkim,1,2003,Female,Sikh,0,0,0,0
Sikkim,1,2003,Male,Christian,17,15,0,0
Sikkim,1,2003,Male,Hindu,24,31,0,0
Sikkim,1,2003,Male,Muslim,2,4,0,0
Sikkim,1,2003,Male,Others,36,37,0,0
Sikkim,1,2003,Male,Sikh,1,0,0,0
Sikkim,1,2004,Female,Christian,0,0,0,0
Sikkim,1,2004,Female,Hindu,2,0,0,0
Sikkim,1,2004,Female,Muslim,0,0,0,0
Sikkim,1,2004,Female,Others,0,0,0,0
Sikkim,1,2004,Female,Sikh,0,0,0,0
Sikkim,1,2004,Male,Christian,2,16,0,0
Sikkim,1,2004,Male,Hindu,46,55,0,0
Sikkim,1,2004,Male,Muslim,2,4,0,0
Sikkim,1,2004,Male,Others,10,24,0,0
Sikkim,1,2004,Male,Sikh,1,0,0,0
Sikkim,1,2005,Female,Christian,0,1,0,0
Sikkim,1,2005,Female,Hindu,2,4,0,0
Sikkim,1,2005,Female,Muslim,0,0,0,0
Sikkim,1,2005,Female,Others,0,0,0,0
Sikkim,1,2005,Female,Sikh,0,0,0,0
Sikkim,1,2005,Male,Christian,2,17,0,0
Sikkim,1,2005,Male,Hindu,51,70,0,0
Sikkim,1,2005,Male,Muslim,4,4,0,0
Sikkim,1,2005,Male,Others,13,26,0,0
Sikkim,1,2005,Male,Sikh,1,0,0,0
Sikkim,1,2006,Female,Christian,0,0,0,0
Sikkim,1,2006,Female,Hindu,1,2,0,0
Sikkim,1,2006,Female,Muslim,0,0,0,0
Sikkim,1,2006,Female,Others,0,0,0,0
Sikkim,1,2006,Female,Sikh,0,0,0,0
Sikkim,1,2006,Male,Christian,3,18,0,0
Sikkim,1,2006,Male,Hindu,67,86,0,0
Sikkim,1,2006,Male,Muslim,5,1,0,0
Sikkim,1,2006,Male,Others,14,27,0,0
Sikkim,1,2006,Male,Sikh,1,0,0,0
Sikkim,1,2007,Female,Christian,0,0,0,0
Sikkim,1,2007,Female,Hindu,1,3,0,0
Sikkim,1,2007,Female,Muslim,0,0,0,0
Sikkim,1,2007,Female,Others,0,0,0,0
Sikkim,1,2007,Female,Sikh,0,0,0,0
Sikkim,1,2007,Male,Christian,9,26,0,0
Sikkim,1,2007,Male,Hindu,54,79,0,0
Sikkim,1,2007,Male,Muslim,4,3,0,0
Sikkim,1,2007,Male,Others,14,33,0,0
Sikkim,1,2007,Male,Sikh,0,0,0,0
Sikkim,1,2008,Female,Christian,0,2,0,0
Sikkim,1,2008,Female,Hindu,1,4,0,0
Sikkim,1,2008,Female,Muslim,0,0,0,0
Sikkim,1,2008,Female,Others,0,2,0,0
Sikkim,1,2008,Female,Sikh,0,0,0,0
Sikkim,1,2008,Male,Christian,2,30,0,0
Sikkim,1,2008,Male,Hindu,46,105,0,0
Sikkim,1,2008,Male,Muslim,6,4,0,0
Sikkim,1,2008,Male,Others,13,45,0,0
Sikkim,1,2008,Male,Sikh,0,0,0,0
Sikkim,1,2009,Female,Christian,0,1,0,0
Sikkim,1,2009,Female,Hindu,1,2,0,0
Sikkim,1,2009,Female,Muslim,0,0,0,0
Sikkim,1,2009,Female,Others,0,3,0,0
Sikkim,1,2009,Female,Sikh,0,0,0,0
Sikkim,1,2009,Male,Christian,6,18,0,0
Sikkim,1,2009,Male,Hindu,47,77,0,0
Sikkim,1,2009,Male,Muslim,2,1,0,0
Sikkim,1,2009,Male,Others,13,22,0,0
Sikkim,1,2009,Male,Sikh,0,0,0,0
Sikkim,1,2010,Female,Christian,0,1,0,0
Sikkim,1,2010,Female,Hindu,1,3,0,0
Sikkim,1,2010,Female,Muslim,0,0,0,0
Sikkim,1,2010,Female,Others,1,1,0,0
Sikkim,1,2010,Female,Sikh,0,0,0,0
Sikkim,1,2010,Male,Christian,12,18,0,0
Sikkim,1,2010,Male,Hindu,44,86,0,0
Sikkim,1,2010,Male,Muslim,1,2,0,0
Sikkim,1,2010,Male,Others,17,20,0,0
Sikkim,1,2010,Male,Sikh,0,0,0,0
Sikkim,1,2011,Female,Christian,0,0,0,0
Sikkim,1,2011,Female,Hindu,1,1,0,0
Sikkim,1,2011,Female,Muslim,0,0,0,0
Sikkim,1,2011,Female,Others,0,0,0,0
Sikkim,1,2011,Female,Sikh,0,0,0,0
Sikkim,1,2011,Male,Christian,5,15,0,0
Sikkim,1,2011,Male,Hindu,49,83,0,0
Sikkim,1,2011,Male,Muslim,0,1,0,0
Sikkim,1,2011,Male,Others,15,20,0,0
Sikkim,1,2011,Male,Sikh,0,0,0,0
Sikkim,1,2012,Female,Christian,0,0,0,0
Sikkim,1,2012,Female,Hindu,1,4,0,0
Sikkim,1,2012,Female,Muslim,0,0,0,0
Sikkim,1,2012,Female,Others,0,1,0,0
Sikkim,1,2012,Female,Sikh,0,0,0,0
Sikkim,1,2012,Male,Christian,21,26,0,0
Sikkim,1,2012,Male,Hindu,54,83,0,0
Sikkim,1,2012,Male,Muslim,2,5,0,0
Sikkim,1,2012,Male,Others,10,29,0,0
Sikkim,1,2012,Male,Sikh,0,0,0,0
Sikkim,1,2013,Female,Christian,0,0,0,0
Sikkim,1,2013,Female,Hindu,1,4,0,0
Sikkim,1,2013,Female,Muslim,0,0,0,0
Sikkim,1,2013,Female,Others,1,2,0,0
Sikkim,1,2013,Female,Sikh,0,0,0,0
Sikkim,1,2013,Male,Christian,17,20,0,0
Sikkim,1,2013,Male,Hindu,74,74,0,0
Sikkim,1,2013,Male,Muslim,3,5,0,0
Sikkim,1,2013,Male,Others,8,21,0,0
Sikkim,1,2013,Male,Sikh,0,0,0,0
Tamilnadu,1,2001,Female,Christian,9,21,58,84
Tamilnadu,1,2001,Female,Hindu,143,97,142,1135
Tamilnadu,1,2001,Female,Muslim,7,22,19,118
Tamilnadu,1,2001,Female,Others,0,1,0,104
Tamilnadu,1,2001,Female,Sikh,0,0,0,0
Tamilnadu,1,2001,Male,Christian,603,306,99,1207
Tamilnadu,1,2001,Male,Hindu,3439,1567,793,8943
Tamilnadu,1,2001,Male,Muslim,654,338,88,963
Tamilnadu,1,2001,Male,Others,2,11,34,251
Tamilnadu,1,2001,Male,Sikh,0,2,0,0
Tamilnadu,1,2002,Female,Christian,16,1,16,64
Tamilnadu,1,2002,Female,Hindu,156,56,150,1193
Tamilnadu,1,2002,Female,Muslim,8,2,18,74
Tamilnadu,1,2002,Female,Others,0,0,0,0
Tamilnadu,1,2002,Female,Sikh,0,0,0,35
Tamilnadu,1,2002,Male,Christian,726,394,86,421
Tamilnadu,1,2002,Male,Hindu,3901,1675,1386,9320
Tamilnadu,1,2002,Male,Muslim,775,439,244,739
Tamilnadu,1,2002,Male,Others,0,0,0,0
Tamilnadu,1,2002,Male,Sikh,0,0,0,0
Tamilnadu,1,2003,Female,Christian,45,5,20,498
Tamilnadu,1,2003,Female,Hindu,101,42,40,719
Tamilnadu,1,2003,Female,Muslim,46,7,21,312
Tamilnadu,1,2003,Female,Others,0,0,0,0
Tamilnadu,1,2003,Female,Sikh,0,0,0,0
Tamilnadu,1,2003,Male,Christian,1134,511,140,2201
Tamilnadu,1,2003,Male,Hindu,3117,2008,703,7177
Tamilnadu,1,2003,Male,Muslim,1718,496,160,1432
Tamilnadu,1,2003,Male,Others,0,0,0,0
Tamilnadu,1,2003,Male,Sikh,0,0,0,0
Tamilnadu,1,2004,Female,Christian,45,9,3,316
Tamilnadu,1,2004,Female,Hindu,108,41,12,817
Tamilnadu,1,2004,Female,Muslim,48,9,4,418
Tamilnadu,1,2004,Female,Others,0,0,0,0
Tamilnadu,1,2004,Female,Sikh,0,0,0,0
Tamilnadu,1,2004,Male,Christian,967,345,95,1183
Tamilnadu,1,2004,Male,Hindu,3717,2016,417,6217
Tamilnadu,1,2004,Male,Muslim,1918,498,81,1818
Tamilnadu,1,2004,Male,Others,0,0,0,0
Tamilnadu,1,2004,Male,Sikh,0,0,0,0
Tamilnadu,1,2005,Female,Christian,16,3,1,94
Tamilnadu,1,2005,Female,Hindu,114,49,36,997
Tamilnadu,1,2005,Female,Muslim,97,7,3,153
Tamilnadu,1,2005,Female,Others,19,1,0,19
Tamilnadu,1,2005,Female,Sikh,0,0,0,0
Tamilnadu,1,2005,Male,Christian,651,70,29,405
Tamilnadu,1,2005,Male,Hindu,5733,2320,547,6460
Tamilnadu,1,2005,Male,Muslim,725,531,199,829
Tamilnadu,1,2005,Male,Others,108,27,12,426
Tamilnadu,1,2005,Male,Sikh,0,0,0,0
Tamilnadu,1,2006,Female,Christian,19,3,6,97
Tamilnadu,1,2006,Female,Hindu,63,37,14,899
Tamilnadu,1,2006,Female,Muslim,99,9,9,161
Tamilnadu,1,2006,Female,Others,16,1,0,21
Tamilnadu,1,2006,Female,Sikh,0,0,0,0
Tamilnadu,1,2006,Male,Christian,428,71,27,417
Tamilnadu,1,2006,Male,Hindu,5159,2227,384,5583
Tamilnadu,1,2006,Male,Muslim,815,513,197,817
Tamilnadu,1,2006,Male,Others,107,24,14,419
Tamilnadu,1,2006,Male,Sikh,0,0,0,0
Tamilnadu,1,2007,Female,Christian,33,62,5,0
Tamilnadu,1,2007,Female,Hindu,147,919,23,0
Tamilnadu,1,2007,Female,Muslim,12,13,1,0
Tamilnadu,1,2007,Female,Others,0,0,0,0
Tamilnadu,1,2007,Female,Sikh,0,0,0,0
Tamilnadu,1,2007,Male,Christian,888,641,57,0
Tamilnadu,1,2007,Male,Hindu,4736,7079,380,8
Tamilnadu,1,2007,Male,Muslim,566,828,201,0
Tamilnadu,1,2007,Male,Others,0,0,0,0
Tamilnadu,1,2007,Male,Sikh,0,0,0,0
Tamilnadu,1,2008,Female,Christian,17,123,3,0
Tamilnadu,1,2008,Female,Hindu,149,633,28,0
Tamilnadu,1,2008,Female,Muslim,8,100,1,0
Tamilnadu,1,2008,Female,Others,0,9,0,0
Tamilnadu,1,2008,Female,Sikh,0,0,0,0
Tamilnadu,1,2008,Male,Christian,559,1028,159,2
Tamilnadu,1,2008,Male,Hindu,4233,6874,708,2
Tamilnadu,1,2008,Male,Muslim,444,848,118,0
Tamilnadu,1,2008,Male,Others,9,131,18,0
Tamilnadu,1,2008,Male,Sikh,0,0,0,0
Tamilnadu,1,2009,Female,Christian,10,55,0,0
Tamilnadu,1,2009,Female,Hindu,158,450,14,1
Tamilnadu,1,2009,Female,Muslim,10,47,1,0
Tamilnadu,1,2009,Female,Others,0,23,0,0
Tamilnadu,1,2009,Female,Sikh,0,0,1,0
Tamilnadu,1,2009,Male,Christian,816,1185,174,3
Tamilnadu,1,2009,Male,Hindu,3688,5231,510,1
Tamilnadu,1,2009,Male,Muslim,657,1068,129,0
Tamilnadu,1,2009,Male,Others,22,89,2,0
Tamilnadu,1,2009,Male,Sikh,0,11,4,0
Tamilnadu,1,2010,Female,Christian,6,41,2,0
Tamilnadu,1,2010,Female,Hindu,155,467,17,0
Tamilnadu,1,2010,Female,Muslim,7,35,4,0
Tamilnadu,1,2010,Female,Others,0,0,0,0
Tamilnadu,1,2010,Female,Sikh,0,0,0,0
Tamilnadu,1,2010,Male,Christian,613,834,155,0
Tamilnadu,1,2010,Male,Hindu,3812,5473,540,3
Tamilnadu,1,2010,Male,Muslim,740,833,114,0
Tamilnadu,1,2010,Male,Others,0,0,0,0
Tamilnadu,1,2010,Male,Sikh,0,14,1,0
Tamilnadu,1,2011,Female,Christian,21,82,3,0
Tamilnadu,1,2011,Female,Hindu,138,461,17,0
Tamilnadu,1,2011,Female,Muslim,13,31,1,0
Tamilnadu,1,2011,Female,Others,3,0,0,0
Tamilnadu,1,2011,Female,Sikh,0,0,0,0
Tamilnadu,1,2011,Male,Christian,978,1131,149,0
Tamilnadu,1,2011,Male,Hindu,3361,5007,650,4
Tamilnadu,1,2011,Male,Muslim,658,912,163,0
Tamilnadu,1,2011,Male,Others,18,58,0,0
Tamilnadu,1,2011,Male,Sikh,10,0,0,0
Tamilnadu,1,2012,Female,Christian,11,58,0,0
Tamilnadu,1,2012,Female,Hindu,150,458,17,0
Tamilnadu,1,2012,Female,Muslim,7,41,0,0
Tamilnadu,1,2012,Female,Others,0,1,4,0
Tamilnadu,1,2012,Female,Sikh,0,0,0,0
Tamilnadu,1,2012,Male,Christian,662,579,43,0
Tamilnadu,1,2012,Male,Hindu,2917,6059,354,0
Tamilnadu,1,2012,Male,Muslim,635,622,77,0
Tamilnadu,1,2012,Male,Others,14,111,12,0
Tamilnadu,1,2012,Male,Sikh,282,65,16,0
Tamilnadu,1,2013,Female,Christian,8,32,1,0
Tamilnadu,1,2013,Female,Hindu,147,358,47,0
Tamilnadu,1,2013,Female,Muslim,7,107,0,0
Tamilnadu,1,2013,Female,Others,0,0,0,0
Tamilnadu,1,2013,Female,Sikh,0,0,0,0
Tamilnadu,1,2013,Male,Christian,714,3065,152,0
Tamilnadu,1,2013,Male,Hindu,2782,3168,1294,0
Tamilnadu,1,2013,Male,Muslim,984,1547,200,0
Tamilnadu,1,2013,Male,Others,0,15,12,0
Tamilnadu,1,2013,Male,Sikh,6,0,75,0
Tripura,1,2001,Female,Christian,0,0,0,0
Tripura,1,2001,Female,Hindu,4,8,0,0
Tripura,1,2001,Female,Muslim,0,4,0,0
Tripura,1,2001,Female,Others,0,0,0,0
Tripura,1,2001,Female,Sikh,0,0,0,0
Tripura,1,2001,Male,Christian,19,51,0,0
Tripura,1,2001,Male,Hindu,246,422,1,0
Tripura,1,2001,Male,Muslim,76,125,1,0
Tripura,1,2001,Male,Others,16,66,0,0
Tripura,1,2001,Male,Sikh,1,0,0,0
Tripura,1,2002,Female,Christian,0,0,0,0
Tripura,1,2002,Female,Hindu,4,5,0,0
Tripura,1,2002,Female,Muslim,2,2,0,0
Tripura,1,2002,Female,Others,0,0,0,0
Tripura,1,2002,Female,Sikh,0,1,0,0
Tripura,1,2002,Male,Christian,28,33,0,0
Tripura,1,2002,Male,Hindu,350,352,2,0
Tripura,1,2002,Male,Muslim,83,100,0,0
Tripura,1,2002,Male,Others,18,58,0,0
Tripura,1,2002,Male,Sikh,3,0,0,0
Tripura,1,2003,Female,Christian,0,0,0,0
Tripura,1,2003,Female,Hindu,7,5,0,0
Tripura,1,2003,Female,Muslim,0,6,0,0
Tripura,1,2003,Female,Others,0,0,0,0
Tripura,1,2003,Female,Sikh,0,0,0,0
Tripura,1,2003,Male,Christian,25,76,0,0
Tripura,1,2003,Male,Hindu,350,630,0,1
Tripura,1,2003,Male,Muslim,56,156,2,0
Tripura,1,2003,Male,Others,53,18,0,0
Tripura,1,2003,Male,Sikh,9,7,0,0
Tripura,1,2004,Female,Christian,0,0,0,0
Tripura,1,2004,Female,Hindu,14,9,0,0
Tripura,1,2004,Female,Muslim,0,0,0,0
Tripura,1,2004,Female,Others,0,1,0,0
Tripura,1,2004,Female,Sikh,0,0,0,0
Tripura,1,2004,Male,Christian,16,100,0,0
Tripura,1,2004,Male,Hindu,470,450,0,2
Tripura,1,2004,Male,Muslim,41,90,0,1
Tripura,1,2004,Male,Others,8,40,0,0
Tripura,1,2004,Male,Sikh,5,18,0,0
Tripura,1,2005,Female,Christian,0,0,0,0
Tripura,1,2005,Female,Hindu,14,20,0,0
Tripura,1,2005,Female,Muslim,1,1,0,0
Tripura,1,2005,Female,Others,0,0,0,0
Tripura,1,2005,Female,Sikh,0,0,0,0
Tripura,1,2005,Male,Christian,21,56,0,0
Tripura,1,2005,Male,Hindu,593,441,1,1
Tripura,1,2005,Male,Muslim,94,119,0,0
Tripura,1,2005,Male,Others,16,13,0,0
Tripura,1,2005,Male,Sikh,13,6,0,0
Tripura,1,2006,Female,Christian,0,0,0,0
Tripura,1,2006,Female,Hindu,15,9,0,0
Tripura,1,2006,Female,Muslim,3,0,0,0
Tripura,1,2006,Female,Others,0,6,0,0
Tripura,1,2006,Female,Sikh,0,0,0,0
Tripura,1,2006,Male,Christian,37,30,0,0
Tripura,1,2006,Male,Hindu,633,415,0,0
Tripura,1,2006,Male,Muslim,81,95,0,0
Tripura,1,2006,Male,Others,20,26,0,0
Tripura,1,2006,Male,Sikh,0,0,0,0
Tripura,1,2007,Female,Christian,0,0,0,0
Tripura,1,2007,Female,Hindu,20,13,0,0
Tripura,1,2007,Female,Muslim,3,1,0,0
Tripura,1,2007,Female,Others,0,0,0,0
Tripura,1,2007,Female,Sikh,0,0,0,0
Tripura,1,2007,Male,Christian,75,51,1,0
Tripura,1,2007,Male,Hindu,573,331,0,0
Tripura,1,2007,Male,Muslim,113,98,0,0
Tripura,1,2007,Male,Others,20,6,0,0
Tripura,1,2007,Male,Sikh,9,3,0,0
Tripura,1,2008,Female,Christian,0,0,0,0
Tripura,1,2008,Female,Hindu,19,7,0,0
Tripura,1,2008,Female,Muslim,0,1,0,0
Tripura,1,2008,Female,Others,0,0,0,0
Tripura,1,2008,Female,Sikh,0,0,0,0
Tripura,1,2008,Male,Christian,25,13,0,0
Tripura,1,2008,Male,Hindu,577,305,0,0
Tripura,1,2008,Male,Muslim,161,107,0,0
Tripura,1,2008,Male,Others,45,18,0,0
Tripura,1,2008,Male,Sikh,0,0,0,0
Tripura,1,2009,Female,Christian,0,0,0,0
Tripura,1,2009,Female,Hindu,10,15,0,0
Tripura,1,2009,Female,Muslim,4,1,0,0
Tripura,1,2009,Female,Others,0,0,0,0
Tripura,1,2009,Female,Sikh,0,0,0,0
Tripura,1,2009,Male,Christian,32,4,0,0
Tripura,1,2009,Male,Hindu,541,239,0,0
Tripura,1,2009,Male,Muslim,62,75,0,0
Tripura,1,2009,Male,Others,4,1,0,0
Tripura,1,2009,Male,Sikh,0,0,0,0
Tripura,1,2010,Female,Christian,0,0,0,0
Tripura,1,2010,Female,Hindu,11,8,0,0
Tripura,1,2010,Female,Muslim,1,2,0,0
Tripura,1,2010,Female,Others,0,0,0,0
Tripura,1,2010,Female,Sikh,0,0,0,0
Tripura,1,2010,Male,Christian,46,19,0,0
Tripura,1,2010,Male,Hindu,465,237,0,0
Tripura,1,2010,Male,Muslim,68,74,0,0
Tripura,1,2010,Male,Others,11,8,0,0
Tripura,1,2010,Male,Sikh,1,0,0,0
Tripura,1,2011,Female,Christian,0,0,0,0
Tripura,1,2011,Female,Hindu,15,9,0,0
Tripura,1,2011,Female,Muslim,0,11,0,0
Tripura,1,2011,Female,Others,0,0,0,0
Tripura,1,2011,Female,Sikh,0,0,0,0
Tripura,1,2011,Male,Christian,38,8,0,0
Tripura,1,2011,Male,Hindu,427,205,0,0
Tripura,1,2011,Male,Muslim,72,90,0,0
Tripura,1,2011,Male,Others,10,7,0,0
Tripura,1,2011,Male,Sikh,7,0,0,0
Tripura,1,2012,Female,Christian,0,0,0,0
Tripura,1,2012,Female,Hindu,14,11,0,0
Tripura,1,2012,Female,Muslim,0,3,0,0
Tripura,1,2012,Female,Others,0,0,0,0
Tripura,1,2012,Female,Sikh,0,0,0,0
Tripura,1,2012,Male,Christian,35,15,0,0
Tripura,1,2012,Male,Hindu,430,248,0,0
Tripura,1,2012,Male,Muslim,57,60,0,0
Tripura,1,2012,Male,Others,13,15,0,0
Tripura,1,2012,Male,Sikh,0,0,0,0
Tripura,1,2013,Female,Christian,0,0,0,0
Tripura,1,2013,Female,Hindu,11,9,0,0
Tripura,1,2013,Female,Muslim,3,2,0,0
Tripura,1,2013,Female,Others,0,0,0,0
Tripura,1,2013,Female,Sikh,0,0,0,0
Tripura,1,2013,Male,Christian,30,25,0,0
Tripura,1,2013,Male,Hindu,403,263,0,0
Tripura,1,2013,Male,Muslim,40,80,0,0
Tripura,1,2013,Male,Others,15,20,0,0
Tripura,1,2013,Male,Sikh,0,0,0,0
Uttar Pradesh,1,2001,Female,Christian,2,5,0,0
Uttar Pradesh,1,2001,Female,Hindu,105,812,2,3
Uttar Pradesh,1,2001,Female,Muslim,15,285,1,1
Uttar Pradesh,1,2001,Female,Others,17,58,3,0
Uttar Pradesh,1,2001,Female,Sikh,4,17,0,0
Uttar Pradesh,1,2001,Male,Christian,21,229,0,0
Uttar Pradesh,1,2001,Male,Hindu,4224,29003,192,262
Uttar Pradesh,1,2001,Male,Muslim,990,14376,45,76
Uttar Pradesh,1,2001,Male,Others,123,1254,264,0
Uttar Pradesh,1,2001,Male,Sikh,67,836,3,1
