state_name,is_state,year,gender,education,convicts,under_trial,detenues,others
Rajasthan,1,2007,Female,Post-Graduate,0,0,0,0
Rajasthan,1,2007,Male,Below Class X,2557,3830,12,15
Rajasthan,1,2007,Male,Class X and above but below graduate,931,1414,8,0
Rajasthan,1,2007,Male,Graduate,263,408,4,0
Rajasthan,1,2007,Male,Holding technical degree/diploma etc,115,115,2,0
Rajasthan,1,2007,Male,Illiterate,1691,2497,0,11
Rajasthan,1,2007,Male,Post-Graduate,121,159,0,0
Rajasthan,1,2008,Female,Below Class X,71,101,0,0
Rajasthan,1,2008,Female,Class X and above but below graduate,18,22,0,0
Rajasthan,1,2008,Female,Graduate,2,7,0,0
Rajasthan,1,2008,Female,Holding technical degree/diploma etc,1,1,0,0
Rajasthan,1,2008,Female,Illiterate,124,197,0,0
Rajasthan,1,2008,Female,Post-Graduate,1,2,0,0
Rajasthan,1,2008,Male,Below Class X,2517,3615,27,34
Rajasthan,1,2008,Male,Class X and above but below graduate,1091,1674,13,4
Rajasthan,1,2008,Male,Graduate,357,443,6,11
Rajasthan,1,2008,Male,Holding technical degree/diploma etc,138,106,0,0
Rajasthan,1,2008,Male,Illiterate,1806,2732,9,14
Rajasthan,1,2008,Male,Post-Graduate,154,220,0,2
Rajasthan,1,2009,Female,Below Class X,115,119,0,0
Rajasthan,1,2009,Female,Class X and above but below graduate,16,51,0,0
Rajasthan,1,2009,Female,Graduate,5,7,0,0
Rajasthan,1,2009,Female,Holding technical degree/diploma etc,1,0,0,0
Rajasthan,1,2009,Female,Illiterate,104,233,0,0
Rajasthan,1,2009,Female,Post-Graduate,4,1,0,0
Rajasthan,1,2009,Male,Below Class X,2070,4241,9,13
Rajasthan,1,2009,Male,Class X and above but below graduate,1836,2467,15,1
Rajasthan,1,2009,Male,Graduate,371,649,0,4
Rajasthan,1,2009,Male,Holding technical degree/diploma etc,165,167,0,0
Rajasthan,1,2009,Male,Illiterate,1734,3131,3,22
Rajasthan,1,2009,Male,Post-Graduate,131,247,0,0
Rajasthan,1,2010,Female,Below Class X,27,107,0,0
Rajasthan,1,2010,Female,Class X and above but below graduate,29,51,0,0
Rajasthan,1,2010,Female,Graduate,6,5,0,0
Rajasthan,1,2010,Female,Holding technical degree/diploma etc,4,0,0,0
Rajasthan,1,2010,Female,Illiterate,153,221,0,0
Rajasthan,1,2010,Female,Post-Graduate,3,1,0,0
Rajasthan,1,2010,Male,Below Class X,1992,4090,8,0
Rajasthan,1,2010,Male,Class X and above but below graduate,1705,2363,13,3
Rajasthan,1,2010,Male,Graduate,373,481,0,0
Rajasthan,1,2010,Male,Holding technical degree/diploma etc,129,120,0,0
Rajasthan,1,2010,Male,Illiterate,1641,3262,8,1
Rajasthan,1,2010,Male,Post-Graduate,170,227,1,0
Rajasthan,1,2011,Female,Below Class X,92,160,0,0
Rajasthan,1,2011,Female,Class X and above but below graduate,17,70,0,0
Rajasthan,1,2011,Female,Graduate,6,13,0,0
Rajasthan,1,2011,Female,Holding technical degree/diploma etc,1,0,0,0
Rajasthan,1,2011,Female,Illiterate,110,176,0,0
Rajasthan,1,2011,Female,Post-Graduate,5,0,0,0
Rajasthan,1,2011,Male,Below Class X,2162,4506,10,0
Rajasthan,1,2011,Male,Class X and above but below graduate,1610,2601,18,0
Rajasthan,1,2011,Male,Graduate,398,676,0,1
Rajasthan,1,2011,Male,Holding technical degree/diploma etc,123,163,0,3
Rajasthan,1,2011,Male,Illiterate,1393,3215,12,0
Rajasthan,1,2011,Male,Post-Graduate,242,319,0,2
Rajasthan,1,2012,Female,Below Class X,51,128,0,0
Rajasthan,1,2012,Female,Class X and above but below graduate,6,62,0,0
Rajasthan,1,2012,Female,Graduate,3,15,0,0
Rajasthan,1,2012,Female,Holding technical degree/diploma etc,2,6,0,0
Rajasthan,1,2012,Female,Illiterate,175,240,0,0
Rajasthan,1,2012,Female,Post-Graduate,3,4,0,0
Rajasthan,1,2012,Male,Below Class X,2433,4763,0,45
Rajasthan,1,2012,Male,Class X and above but below graduate,1271,3129,0,2
Rajasthan,1,2012,Male,Graduate,271,895,1,0
Rajasthan,1,2012,Male,Holding technical degree/diploma etc,93,255,0,0
Rajasthan,1,2012,Male,Illiterate,1642,3278,0,50
Rajasthan,1,2012,Male,Post-Graduate,133,395,0,0
Rajasthan,1,2013,Female,Illiterate,108,226,0,0
Rajasthan,1,2013,Female,Below Class X,85,149,0,0
Rajasthan,1,2013,Female,Class X and above but below graduate,18,48,0,0
Rajasthan,1,2013,Female,Graduate,6,19,0,0
Rajasthan,1,2013,Female,Post-Graduate,2,0,0,0
Rajasthan,1,2013,Female,Holding technical degree/diploma etc,0,1,0,0
Rajasthan,1,2013,Male,Illiterate,1471,2802,0,1
Rajasthan,1,2013,Male,Below Class X,2356,5637,0,1
Rajasthan,1,2013,Male,Class X and above but below graduate,1044,2648,0,1
Rajasthan,1,2013,Male,Graduate,499,1049,0,0
Rajasthan,1,2013,Male,Post-Graduate,294,457,0,0
Rajasthan,1,2013,Male,Holding technical degree/diploma etc,161,210,0,0
Sikkim,1,2001,Female,Below Class X,0,0,0,0
Sikkim,1,2001,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2001,Female,Graduate,0,0,0,0
Sikkim,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2001,Female,Illiterate,0,0,0,0
Sikkim,1,2001,Female,Post-Graduate,0,0,0,0
Sikkim,1,2001,Male,Below Class X,43,52,0,0
Sikkim,1,2001,Male,Class X and above but below graduate,10,26,0,0
Sikkim,1,2001,Male,Graduate,4,5,0,0
Sikkim,1,2001,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2001,Male,Illiterate,20,26,0,0
Sikkim,1,2001,Male,Post-Graduate,0,0,0,0
Sikkim,1,2002,Female,Below Class X,0,0,0,0
Sikkim,1,2002,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2002,Female,Graduate,0,1,0,0
Sikkim,1,2002,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2002,Female,Illiterate,0,1,0,0
Sikkim,1,2002,Female,Post-Graduate,0,0,0,0
Sikkim,1,2002,Male,Below Class X,45,52,0,0
Sikkim,1,2002,Male,Class X and above but below graduate,10,15,0,0
Sikkim,1,2002,Male,Graduate,6,4,0,0
Sikkim,1,2002,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2002,Male,Illiterate,20,18,0,0
Sikkim,1,2002,Male,Post-Graduate,0,0,0,0
Sikkim,1,2003,Female,Below Class X,0,2,0,0
Sikkim,1,2003,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2003,Female,Graduate,1,0,0,0
Sikkim,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2003,Female,Illiterate,1,0,0,0
Sikkim,1,2003,Female,Post-Graduate,0,0,0,0
Sikkim,1,2003,Male,Below Class X,34,35,0,0
Sikkim,1,2003,Male,Class X and above but below graduate,7,18,0,0
Sikkim,1,2003,Male,Graduate,4,2,0,0
Sikkim,1,2003,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2003,Male,Illiterate,35,32,0,0
Sikkim,1,2003,Male,Post-Graduate,0,0,0,0
Sikkim,1,2004,Female,Below Class X,1,0,0,0
Sikkim,1,2004,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2004,Female,Graduate,1,0,0,0
Sikkim,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2004,Female,Illiterate,0,0,0,0
Sikkim,1,2004,Female,Post-Graduate,0,0,0,0
Sikkim,1,2004,Male,Below Class X,42,65,0,0
Sikkim,1,2004,Male,Class X and above but below graduate,5,3,0,0
Sikkim,1,2004,Male,Graduate,2,5,0,0
Sikkim,1,2004,Male,Holding technical degree/diploma etc,0,1,0,0
Sikkim,1,2004,Male,Illiterate,12,25,0,0
Sikkim,1,2004,Male,Post-Graduate,0,0,0,0
Sikkim,1,2005,Female,Below Class X,1,5,0,0
Sikkim,1,2005,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2005,Female,Graduate,1,0,0,0
Sikkim,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2005,Female,Illiterate,0,0,0,0
Sikkim,1,2005,Female,Post-Graduate,0,0,0,0
Sikkim,1,2005,Male,Below Class X,49,78,0,0
Sikkim,1,2005,Male,Class X and above but below graduate,7,3,0,0
Sikkim,1,2005,Male,Graduate,2,5,0,0
Sikkim,1,2005,Male,Holding technical degree/diploma etc,0,1,0,0
Sikkim,1,2005,Male,Illiterate,13,30,0,0
Sikkim,1,2005,Male,Post-Graduate,0,0,0,0
Sikkim,1,2006,Female,Below Class X,1,2,0,0
Sikkim,1,2006,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2006,Female,Graduate,0,0,0,0
Sikkim,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2006,Female,Illiterate,0,0,0,0
Sikkim,1,2006,Female,Post-Graduate,0,0,0,0
Sikkim,1,2006,Male,Below Class X,60,78,0,0
Sikkim,1,2006,Male,Class X and above but below graduate,6,16,0,0
Sikkim,1,2006,Male,Graduate,3,4,0,0
Sikkim,1,2006,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2006,Male,Illiterate,21,34,0,0
Sikkim,1,2006,Male,Post-Graduate,0,0,0,0
Sikkim,1,2007,Female,Below Class X,1,3,0,0
Sikkim,1,2007,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2007,Female,Graduate,0,0,0,0
Sikkim,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2007,Female,Illiterate,0,0,0,0
Sikkim,1,2007,Female,Post-Graduate,0,0,0,0
Sikkim,1,2007,Male,Below Class X,51,92,0,0
Sikkim,1,2007,Male,Class X and above but below graduate,7,17,0,0
Sikkim,1,2007,Male,Graduate,3,2,0,0
Sikkim,1,2007,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2007,Male,Illiterate,20,30,0,0
Sikkim,1,2007,Male,Post-Graduate,0,0,0,0
Sikkim,1,2008,Female,Below Class X,1,1,0,0
Sikkim,1,2008,Female,Class X and above but below graduate,0,4,0,0
Sikkim,1,2008,Female,Graduate,0,0,0,0
Sikkim,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2008,Female,Illiterate,0,3,0,0
Sikkim,1,2008,Female,Post-Graduate,0,0,0,0
Sikkim,1,2008,Male,Below Class X,41,130,0,0
Sikkim,1,2008,Male,Class X and above but below graduate,10,13,0,0
Sikkim,1,2008,Male,Graduate,2,4,0,0
Sikkim,1,2008,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2008,Male,Illiterate,14,37,0,0
Sikkim,1,2008,Male,Post-Graduate,0,0,0,0
Sikkim,1,2009,Female,Below Class X,1,5,0,0
Sikkim,1,2009,Female,Class X and above but below graduate,0,1,0,0
Sikkim,1,2009,Female,Graduate,0,0,0,0
Sikkim,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2009,Female,Illiterate,0,0,0,0
Sikkim,1,2009,Female,Post-Graduate,0,0,0,0
Sikkim,1,2009,Male,Below Class X,51,92,0,0
Sikkim,1,2009,Male,Class X and above but below graduate,2,5,0,0
Sikkim,1,2009,Male,Graduate,1,0,0,0
Sikkim,1,2009,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2009,Male,Illiterate,14,21,0,0
Sikkim,1,2009,Male,Post-Graduate,0,0,0,0
Sikkim,1,2010,Female,Below Class X,1,3,0,0
Sikkim,1,2010,Female,Class X and above but below graduate,0,1,0,0
Sikkim,1,2010,Female,Graduate,0,0,0,0
Sikkim,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2010,Female,Illiterate,1,1,0,0
Sikkim,1,2010,Female,Post-Graduate,0,0,0,0
Sikkim,1,2010,Male,Below Class X,53,90,0,0
Sikkim,1,2010,Male,Class X and above but below graduate,11,20,0,0
Sikkim,1,2010,Male,Graduate,3,1,0,0
Sikkim,1,2010,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2010,Male,Illiterate,7,15,0,0
Sikkim,1,2010,Male,Post-Graduate,0,0,0,0
Sikkim,1,2011,Female,Below Class X,0,1,0,0
Sikkim,1,2011,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2011,Female,Graduate,0,0,0,0
Sikkim,1,2011,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2011,Female,Illiterate,1,0,0,0
Sikkim,1,2011,Female,Post-Graduate,0,0,0,0
Sikkim,1,2011,Male,Below Class X,38,66,0,0
Sikkim,1,2011,Male,Class X and above but below graduate,6,26,0,0
Sikkim,1,2011,Male,Graduate,2,1,0,0
Sikkim,1,2011,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2011,Male,Illiterate,23,26,0,0
Sikkim,1,2011,Male,Post-Graduate,0,0,0,0
Sikkim,1,2012,Female,Below Class X,1,3,0,0
Sikkim,1,2012,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2012,Female,Graduate,0,0,0,0
Sikkim,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2012,Female,Illiterate,0,2,0,0
Sikkim,1,2012,Female,Post-Graduate,0,0,0,0
Sikkim,1,2012,Male,Below Class X,65,99,0,0
Sikkim,1,2012,Male,Class X and above but below graduate,6,8,0,0
Sikkim,1,2012,Male,Graduate,2,3,0,0
Sikkim,1,2012,Male,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2012,Male,Illiterate,14,32,0,0
Sikkim,1,2012,Male,Post-Graduate,0,1,0,0
Sikkim,1,2013,Female,Illiterate,0,2,0,0
Sikkim,1,2013,Female,Below Class X,2,4,0,0
Sikkim,1,2013,Female,Class X and above but below graduate,0,0,0,0
Sikkim,1,2013,Female,Graduate,0,0,0,0
Sikkim,1,2013,Female,Post-Graduate,0,0,0,0
Sikkim,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Sikkim,1,2013,Male,Illiterate,16,16,0,0
Sikkim,1,2013,Male,Below Class X,75,87,0,0
Sikkim,1,2013,Male,Class X and above but below graduate,8,14,0,0
Sikkim,1,2013,Male,Graduate,3,3,0,0
Sikkim,1,2013,Male,Post-Graduate,0,0,0,0
Sikkim,1,2013,Male,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2001,Female,Below Class X,53,28,34,344
Tamilnadu,1,2001,Female,Class X and above but below graduate,16,11,58,71
Tamilnadu,1,2001,Female,Graduate,0,1,0,5
Tamilnadu,1,2001,Female,Holding technical degree/diploma etc,2,0,0,0
Tamilnadu,1,2001,Female,Illiterate,77,101,127,1021
Tamilnadu,1,2001,Female,Post-Graduate,11,0,0,0
Tamilnadu,1,2001,Male,Below Class X,1889,1002,286,4197
Tamilnadu,1,2001,Male,Class X and above but below graduate,479,79,218,1520
Tamilnadu,1,2001,Male,Graduate,171,18,32,78
Tamilnadu,1,2001,Male,Holding technical degree/diploma etc,20,25,1,12
Tamilnadu,1,2001,Male,Illiterate,2129,1093,477,5542
Tamilnadu,1,2001,Male,Post-Graduate,10,7,0,15
Tamilnadu,1,2002,Female,Below Class X,47,11,13,284
Tamilnadu,1,2002,Female,Graduate,1,0,0,0
Tamilnadu,1,2002,Female,Illiterate,126,48,170,974
Tamilnadu,1,2002,Female,Post-Graduate,6,0,0,0
Tamilnadu,1,2002,Male,Below Class X,2263,947,608,3770
Tamilnadu,1,2002,Male,Graduate,222,30,5,52
Tamilnadu,1,2002,Male,Illiterate,1782,1126,1009,4877
Tamilnadu,1,2002,Male,Post-Graduate,56,12,4,17
Tamilnadu,1,2003,Female,Below Class X,47,6,19,978
Tamilnadu,1,2003,Female,Class X and above but below graduate,0,0,1,418
Tamilnadu,1,2003,Female,Graduate,2,0,0,47
Tamilnadu,1,2003,Female,Holding technical degree/diploma etc,0,0,0,8
Tamilnadu,1,2003,Female,Illiterate,137,48,61,47
Tamilnadu,1,2003,Female,Post-Graduate,6,0,0,31
Tamilnadu,1,2003,Male,Below Class X,2663,998,418,4739
Tamilnadu,1,2003,Male,Class X and above but below graduate,1176,485,110,3022
Tamilnadu,1,2003,Male,Graduate,233,41,30,69
Tamilnadu,1,2003,Male,Holding technical degree/diploma etc,28,8,3,15
Tamilnadu,1,2003,Male,Illiterate,1811,1461,432,2918
Tamilnadu,1,2003,Male,Post-Graduate,58,22,10,47
Tamilnadu,1,2004,Female,Below Class X,52,16,4,787
Tamilnadu,1,2004,Female,Class X and above but below graduate,0,0,5,171
Tamilnadu,1,2004,Female,Graduate,3,0,0,24
Tamilnadu,1,2004,Female,Holding technical degree/diploma etc,0,0,0,20
Tamilnadu,1,2004,Female,Illiterate,137,43,10,549
Tamilnadu,1,2004,Female,Post-Graduate,9,0,0,0
Tamilnadu,1,2004,Male,Below Class X,2918,1018,180,3717
Tamilnadu,1,2004,Male,Class X and above but below graduate,1319,496,77,2610
Tamilnadu,1,2004,Male,Graduate,317,45,6,38
Tamilnadu,1,2004,Male,Holding technical degree/diploma etc,52,8,13,26
Tamilnadu,1,2004,Male,Illiterate,1917,1267,317,2827
Tamilnadu,1,2004,Male,Post-Graduate,79,25,0,0
Tamilnadu,1,2005,Female,Below Class X,112,16,14,551
Tamilnadu,1,2005,Female,Class X and above but below graduate,41,4,0,135
Tamilnadu,1,2005,Female,Graduate,7,0,0,21
Tamilnadu,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2005,Female,Illiterate,86,40,26,556
Tamilnadu,1,2005,Female,Post-Graduate,0,0,0,0
Tamilnadu,1,2005,Male,Below Class X,4192,1272,316,3756
Tamilnadu,1,2005,Male,Class X and above but below graduate,465,263,35,460
Tamilnadu,1,2005,Male,Graduate,229,53,3,172
Tamilnadu,1,2005,Male,Holding technical degree/diploma etc,36,8,0,19
Tamilnadu,1,2005,Male,Illiterate,2176,1281,433,3703
Tamilnadu,1,2005,Male,Post-Graduate,119,71,0,10
Tamilnadu,1,2006,Female,Below Class X,117,17,18,567
Tamilnadu,1,2006,Female,Class X and above but below graduate,42,3,0,116
Tamilnadu,1,2006,Female,Graduate,4,0,0,25
Tamilnadu,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2006,Female,Illiterate,34,30,11,470
Tamilnadu,1,2006,Female,Post-Graduate,0,0,0,0
Tamilnadu,1,2006,Male,Below Class X,4017,1273,312,3761
Tamilnadu,1,2006,Male,Class X and above but below graduate,416,216,37,471
Tamilnadu,1,2006,Male,Graduate,214,38,0,167
Tamilnadu,1,2006,Male,Holding technical degree/diploma etc,32,8,0,9
Tamilnadu,1,2006,Male,Illiterate,1718,1253,273,2816
Tamilnadu,1,2006,Male,Post-Graduate,112,47,0,12
Tamilnadu,1,2007,Female,Below Class X,42,468,9,0
Tamilnadu,1,2007,Female,Class X and above but below graduate,11,67,3,0
Tamilnadu,1,2007,Female,Graduate,7,2,0,0
Tamilnadu,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2007,Female,Illiterate,131,457,17,0
Tamilnadu,1,2007,Female,Post-Graduate,1,0,0,0
Tamilnadu,1,2007,Male,Below Class X,2730,4677,357,0
Tamilnadu,1,2007,Male,Class X and above but below graduate,1053,1190,58,0
Tamilnadu,1,2007,Male,Graduate,200,150,10,0
Tamilnadu,1,2007,Male,Holding technical degree/diploma etc,83,78,0,0
Tamilnadu,1,2007,Male,Illiterate,2069,2397,213,8
Tamilnadu,1,2007,Male,Post-Graduate,55,56,0,0
Tamilnadu,1,2008,Female,Below Class X,57,332,10,0
Tamilnadu,1,2008,Female,Class X and above but below graduate,19,111,3,0
Tamilnadu,1,2008,Female,Graduate,9,9,0,0
Tamilnadu,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2008,Female,Illiterate,86,408,19,0
Tamilnadu,1,2008,Female,Post-Graduate,3,5,0,0
Tamilnadu,1,2008,Male,Below Class X,2859,4303,371,4
Tamilnadu,1,2008,Male,Class X and above but below graduate,808,1397,254,0
Tamilnadu,1,2008,Male,Graduate,159,194,24,0
Tamilnadu,1,2008,Male,Holding technical degree/diploma etc,129,132,27,0
Tamilnadu,1,2008,Male,Illiterate,1230,2774,327,0
Tamilnadu,1,2008,Male,Post-Graduate,60,81,0,0
Tamilnadu,1,2009,Female,Below Class X,71,147,9,0
Tamilnadu,1,2009,Female,Class X and above but below graduate,4,40,0,0
Tamilnadu,1,2009,Female,Graduate,6,9,0,0
Tamilnadu,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2009,Female,Illiterate,95,369,7,1
Tamilnadu,1,2009,Female,Post-Graduate,2,10,0,0
Tamilnadu,1,2009,Male,Below Class X,2697,3122,377,4
Tamilnadu,1,2009,Male,Class X and above but below graduate,746,1371,172,0
Tamilnadu,1,2009,Male,Graduate,203,404,34,0
Tamilnadu,1,2009,Male,Holding technical degree/diploma etc,147,158,22,0
Tamilnadu,1,2009,Male,Illiterate,1299,2437,205,0
Tamilnadu,1,2009,Male,Post-Graduate,91,92,9,0
Tamilnadu,1,2010,Female,Below Class X,81,243,5,0
Tamilnadu,1,2010,Female,Class X and above but below graduate,43,46,2,0
Tamilnadu,1,2010,Female,Graduate,5,3,4,0
Tamilnadu,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Tamilnadu,1,2010,Female,Illiterate,37,250,10,0
Tamilnadu,1,2010,Female,Post-Graduate,2,1,2,0
Tamilnadu,1,2010,Male,Below Class X,2263,2073,373,0
Tamilnadu,1,2010,Male,Class X and above but below graduate,792,1320,154,0
Tamilnadu,1,2010,Male,Graduate,240,319,29,0
Tamilnadu,1,2010,Male,Holding technical degree/diploma etc,195,165,13,0
Tamilnadu,1,2010,Male,Illiterate,1582,3193,228,3
Tamilnadu,1,2010,Male,Post-Graduate,93,84,13,0
Tamilnadu,1,2011,Female,Below Class X,55,121,5,0
Tamilnadu,1,2011,Female,Class X and above but below graduate,14,46,5,0
Tamilnadu,1,2011,Female,Graduate,7,19,0,0
Tamilnadu,1,2011,Female,Holding technical degree/diploma etc,8,11,0,0
Tamilnadu,1,2011,Female,Illiterate,87,369,11,0
Tamilnadu,1,2011,Female,Post-Graduate,4,8,0,0
Tamilnadu,1,2011,Male,Below Class X,2242,1774,274,4
Tamilnadu,1,2011,Male,Class X and above but below graduate,920,1642,185,0
Tamilnadu,1,2011,Male,Graduate,292,433,75,0
Tamilnadu,1,2011,Male,Holding technical degree/diploma etc,215,386,15,0
Tamilnadu,1,2011,Male,Illiterate,1275,2542,388,0
Tamilnadu,1,2011,Male,Post-Graduate,81,331,25,0
Tamilnadu,1,2012,Female,Below Class X,55,101,6,0
Tamilnadu,1,2012,Female,Class X and above but below graduate,13,23,0,0
Tamilnadu,1,2012,Female,Graduate,6,12,0,0
Tamilnadu,1,2012,Female,Holding technical degree/diploma etc,14,4,0,0
Tamilnadu,1,2012,Female,Illiterate,78,418,15,0
Tamilnadu,1,2012,Female,Post-Graduate,2,0,0,0
Tamilnadu,1,2012,Male,Below Class X,2115,2773,187,0
Tamilnadu,1,2012,Male,Class X and above but below graduate,787,938,44,0
Tamilnadu,1,2012,Male,Graduate,249,404,33,0
Tamilnadu,1,2012,Male,Holding technical degree/diploma etc,206,149,2,0
Tamilnadu,1,2012,Male,Illiterate,1094,3097,230,0
Tamilnadu,1,2012,Male,Post-Graduate,59,75,6,0
Tamilnadu,1,2013,Female,Illiterate,63,250,36,0
Tamilnadu,1,2013,Female,Below Class X,63,192,8,0
Tamilnadu,1,2013,Female,Class X and above but below graduate,19,29,0,0
Tamilnadu,1,2013,Female,Graduate,3,18,0,0
Tamilnadu,1,2013,Female,Post-Graduate,2,3,0,0
Tamilnadu,1,2013,Female,Holding technical degree/diploma etc,12,5,4,0
Tamilnadu,1,2013,Male,Illiterate,1154,3369,770,0
Tamilnadu,1,2013,Male,Below Class X,1485,2404,597,0
Tamilnadu,1,2013,Male,Class X and above but below graduate,1072,1276,261,0
Tamilnadu,1,2013,Male,Graduate,327,479,56,0
Tamilnadu,1,2013,Male,Post-Graduate,125,141,36,0
Tamilnadu,1,2013,Male,Holding technical degree/diploma etc,323,126,13,0
Tripura,1,2001,Female,Below Class X,2,5,0,0
Tripura,1,2001,Female,Class X and above but below graduate,0,1,0,0
Tripura,1,2001,Female,Graduate,0,0,0,0
Tripura,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Tripura,1,2001,Female,Illiterate,2,6,0,0
Tripura,1,2001,Female,Post-Graduate,0,0,0,0
Tripura,1,2001,Male,Below Class X,306,324,1,0
Tripura,1,2001,Male,Class X and above but below graduate,18,199,1,0
Tripura,1,2001,Male,Graduate,6,18,0,0
Tripura,1,2001,Male,Holding technical degree/diploma etc,2,4,0,0
Tripura,1,2001,Male,Illiterate,25,119,0,0
Tripura,1,2001,Male,Post-Graduate,1,0,0,0
Tripura,1,2002,Female,Below Class X,2,3,0,0
Tripura,1,2002,Female,Class X and above but below graduate,2,1,0,0
