state_name,is_state,year,gender,sentence_period,age_16_18_years,age_18_30_years,age_30_50_years,age_50_above
West Bengal,1,2009,Female,2-4 Plus years,0,29,40,4
West Bengal,1,2009,Female,1 Less than 2 years,0,27,16,2
West Bengal,1,2009,Female,6 months less than 1 Yr.,0,21,12,9
West Bengal,1,2009,Female,3 - 6 months,0,15,5,1
West Bengal,1,2009,Female,Less than 3 months,0,2,0,1
West Bengal,1,2010,Female,Capital Punishment,0,0,1,0
West Bengal,1,2010,Female,Life Imprisonment,0,27,60,47
West Bengal,1,2010,Female,10-13 Plus years,0,8,14,9
West Bengal,1,2010,Female,7-9 Plus years,0,6,19,23
West Bengal,1,2010,Female,5-6 Plus years,0,6,15,3
West Bengal,1,2010,Female,2-4 Plus years,0,1,17,5
West Bengal,1,2010,Female,1 Less than 2 years,0,38,23,21
West Bengal,1,2010,Female,6 months less than 1 Yr.,0,4,24,3
West Bengal,1,2010,Female,3 - 6 months,0,7,0,0
West Bengal,1,2010,Female,Less than 3 months,0,0,0,0
West Bengal,1,2011,Female,Capital Punishment,0,0,2,0
West Bengal,1,2011,Female,Life Imprisonment,0,23,73,64
West Bengal,1,2011,Female,10-13 Plus years,0,6,15,7
West Bengal,1,2011,Female,7-9 Plus years,0,12,29,15
West Bengal,1,2011,Female,5-6 Plus years,0,3,22,7
West Bengal,1,2011,Female,2-4 Plus years,0,7,15,6
West Bengal,1,2011,Female,1 Less than 2 years,0,13,8,0
West Bengal,1,2011,Female,6 months less than 1 Yr.,0,8,9,4
West Bengal,1,2011,Female,3 - 6 months,0,5,5,2
West Bengal,1,2011,Female,Less than 3 months,0,0,0,2
West Bengal,1,2012,Female,Capital Punishment,0,0,0,0
West Bengal,1,2012,Female,Life Imprisonment,0,20,36,31
West Bengal,1,2012,Female,10-13 Plus years,0,8,13,20
West Bengal,1,2012,Female,7-9 Plus years,0,19,15,14
West Bengal,1,2012,Female,5-6 Plus years,0,17,15,22
West Bengal,1,2012,Female,2-4 Plus years,0,27,31,18
West Bengal,1,2012,Female,1 Less than 2 years,0,12,8,4
West Bengal,1,2012,Female,6 months less than 1 Yr.,0,5,11,3
West Bengal,1,2012,Female,3 - 6 months,0,21,10,11
West Bengal,1,2012,Female,Less than 3 months,0,4,4,5
A & N Islands,0,2001,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2001,Female,Life Imprisonment,0,0,2,0
A & N Islands,0,2001,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2001,Female,7-9 Plus years,0,0,1,0
A & N Islands,0,2001,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2001,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2001,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2001,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2001,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2001,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2002,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2002,Female,Life Imprisonment,0,0,2,0
A & N Islands,0,2002,Female,10-13 Plus years,0,0,1,0
A & N Islands,0,2002,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2002,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2002,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2002,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2002,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2002,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2002,Female,Less than 3 months,0,0,0,1
A & N Islands,0,2003,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2003,Female,Life Imprisonment,0,2,0,0
A & N Islands,0,2003,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2003,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2003,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2003,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2003,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2003,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2003,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2003,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2004,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2004,Female,Life Imprisonment,0,2,0,0
A & N Islands,0,2004,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2004,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2004,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2004,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2004,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2004,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2004,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2004,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2005,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2005,Female,Life Imprisonment,0,0,1,0
A & N Islands,0,2005,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2005,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2005,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2005,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2005,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2005,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2005,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2005,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2006,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2006,Female,Life Imprisonment,0,0,1,0
A & N Islands,0,2006,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2006,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2006,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2006,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2006,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2006,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2006,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2006,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2007,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2007,Female,Life Imprisonment,0,0,1,0
A & N Islands,0,2007,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2007,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2007,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2007,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2007,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2007,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2007,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2007,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2008,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2008,Female,Life Imprisonment,0,0,0,0
A & N Islands,0,2008,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2008,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2008,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2008,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2008,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2008,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2008,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2008,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2009,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2009,Female,Life Imprisonment,0,0,0,0
A & N Islands,0,2009,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2009,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2009,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2009,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2009,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2009,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2009,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2009,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2010,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2010,Female,Life Imprisonment,0,0,0,0
A & N Islands,0,2010,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2010,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2010,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2010,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2010,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2010,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2010,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2010,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2011,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2011,Female,Life Imprisonment,0,0,0,0
A & N Islands,0,2011,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2011,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2011,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2011,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2011,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2011,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2011,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2011,Female,Less than 3 months,0,0,0,0
A & N Islands,0,2012,Female,Capital Punishment,0,0,0,0
A & N Islands,0,2012,Female,Life Imprisonment,0,0,0,0
A & N Islands,0,2012,Female,10-13 Plus years,0,0,0,0
A & N Islands,0,2012,Female,7-9 Plus years,0,0,0,0
A & N Islands,0,2012,Female,5-6 Plus years,0,0,0,0
A & N Islands,0,2012,Female,2-4 Plus years,0,0,0,0
A & N Islands,0,2012,Female,1 Less than 2 years,0,0,0,0
A & N Islands,0,2012,Female,6 months less than 1 Yr.,0,0,0,0
A & N Islands,0,2012,Female,3 - 6 months,0,0,0,0
A & N Islands,0,2012,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2001,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2001,Female,Life Imprisonment,0,1,2,0
Chandigarh,0,2001,Female,10-13 Plus years,0,1,1,0
Chandigarh,0,2001,Female,7-9 Plus years,0,0,1,0
Chandigarh,0,2001,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2001,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2001,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2001,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2001,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2001,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2002,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2002,Female,Life Imprisonment,0,0,4,1
Chandigarh,0,2002,Female,10-13 Plus years,0,0,0,0
Chandigarh,0,2002,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2002,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2002,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2002,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2002,Female,6 months less than 1 Yr.,0,1,0,0
Chandigarh,0,2002,Female,3 - 6 months,0,1,0,0
Chandigarh,0,2002,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2003,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2003,Female,Life Imprisonment,0,1,3,0
Chandigarh,0,2003,Female,10-13 Plus years,0,0,0,1
Chandigarh,0,2003,Female,7-9 Plus years,0,0,2,0
Chandigarh,0,2003,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2003,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2003,Female,1 Less than 2 years,0,0,1,1
Chandigarh,0,2003,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2003,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2003,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2004,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2004,Female,Life Imprisonment,0,1,4,0
Chandigarh,0,2004,Female,10-13 Plus years,0,0,0,0
Chandigarh,0,2004,Female,7-9 Plus years,0,0,0,1
Chandigarh,0,2004,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2004,Female,2-4 Plus years,0,0,1,0
Chandigarh,0,2004,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2004,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2004,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2004,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2005,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2005,Female,Life Imprisonment,0,2,2,1
Chandigarh,0,2005,Female,10-13 Plus years,0,0,0,1
Chandigarh,0,2005,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2005,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2005,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2005,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2005,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2005,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2005,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2006,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2006,Female,Life Imprisonment,0,1,2,1
Chandigarh,0,2006,Female,10-13 Plus years,0,0,0,0
Chandigarh,0,2006,Female,7-9 Plus years,0,1,1,0
Chandigarh,0,2006,Female,5-6 Plus years,0,0,1,0
Chandigarh,0,2006,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2006,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2006,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2006,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2006,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2007,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2007,Female,Life Imprisonment,0,1,2,1
Chandigarh,0,2007,Female,10-13 Plus years,0,0,0,0
Chandigarh,0,2007,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2007,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2007,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2007,Female,1 Less than 2 years,0,1,0,0
Chandigarh,0,2007,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2007,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2007,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2008,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2008,Female,Life Imprisonment,0,1,2,0
Chandigarh,0,2008,Female,10-13 Plus years,0,1,1,0
Chandigarh,0,2008,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2008,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2008,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2008,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2008,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2008,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2008,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2009,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2009,Female,Life Imprisonment,0,2,3,1
Chandigarh,0,2009,Female,10-13 Plus years,0,0,2,0
Chandigarh,0,2009,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2009,Female,5-6 Plus years,0,0,1,0
Chandigarh,0,2009,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2009,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2009,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2009,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2009,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2010,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2010,Female,Life Imprisonment,0,1,2,1
Chandigarh,0,2010,Female,10-13 Plus years,0,0,2,1
Chandigarh,0,2010,Female,7-9 Plus years,0,0,0,0
Chandigarh,0,2010,Female,5-6 Plus years,0,0,1,1
Chandigarh,0,2010,Female,2-4 Plus years,0,0,0,0
Chandigarh,0,2010,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2010,Female,6 months less than 1 Yr.,0,0,1,0
Chandigarh,0,2010,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2010,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2011,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2011,Female,Life Imprisonment,0,1,2,0
Chandigarh,0,2011,Female,10-13 Plus years,0,0,0,1
Chandigarh,0,2011,Female,7-9 Plus years,0,1,0,0
Chandigarh,0,2011,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2011,Female,2-4 Plus years,0,0,1,0
Chandigarh,0,2011,Female,1 Less than 2 years,0,0,0,0
Chandigarh,0,2011,Female,6 months less than 1 Yr.,0,0,0,0
Chandigarh,0,2011,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2011,Female,Less than 3 months,0,0,0,0
Chandigarh,0,2012,Female,Capital Punishment,0,0,0,0
Chandigarh,0,2012,Female,Life Imprisonment,0,2,4,1
Chandigarh,0,2012,Female,10-13 Plus years,0,1,3,0
Chandigarh,0,2012,Female,7-9 Plus years,0,0,1,0
Chandigarh,0,2012,Female,5-6 Plus years,0,0,0,0
Chandigarh,0,2012,Female,2-4 Plus years,0,0,0,1
Chandigarh,0,2012,Female,1 Less than 2 years,0,1,0,0
Chandigarh,0,2012,Female,6 months less than 1 Yr.,0,0,1,0
Chandigarh,0,2012,Female,3 - 6 months,0,0,0,0
Chandigarh,0,2012,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2001,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2001,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2001,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2001,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2001,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2001,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2001,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2001,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2001,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2001,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2002,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2002,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2002,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2002,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2002,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2002,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2002,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2002,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2002,Female,3 - 6 months,0,0,1,0
D & N Haveli,0,2002,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2003,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2003,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2003,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2003,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2003,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2003,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2003,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2003,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2003,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2003,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2004,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2004,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2004,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2004,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2004,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2004,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2004,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2004,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2004,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2004,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2005,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2005,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2005,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2005,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2005,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2005,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2005,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2005,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2005,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2005,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2006,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2006,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2006,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2006,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2006,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2006,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2006,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2006,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2006,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2006,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2007,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2007,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2007,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2007,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2007,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2007,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2007,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2007,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2007,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2007,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2008,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2008,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2008,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2008,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2008,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2008,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2008,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2008,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2008,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2008,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2009,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2009,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2009,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2009,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2009,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2009,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2009,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2009,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2009,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2009,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2010,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2010,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2010,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2010,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2010,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2010,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2010,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2010,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2010,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2010,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2011,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2011,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2011,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2011,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2011,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2011,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2011,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2011,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2011,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2011,Female,Less than 3 months,0,0,0,0
D & N Haveli,0,2012,Female,Capital Punishment,0,0,0,0
D & N Haveli,0,2012,Female,Life Imprisonment,0,0,0,0
D & N Haveli,0,2012,Female,10-13 Plus years,0,0,0,0
D & N Haveli,0,2012,Female,7-9 Plus years,0,0,0,0
D & N Haveli,0,2012,Female,5-6 Plus years,0,0,0,0
D & N Haveli,0,2012,Female,2-4 Plus years,0,0,0,0
D & N Haveli,0,2012,Female,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2012,Female,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2012,Female,3 - 6 months,0,0,0,0
D & N Haveli,0,2012,Female,Less than 3 months,0,0,0,0
Daman & Diu,0,2001,Female,Capital Punishment,0,0,0,0
Daman & Diu,0,2001,Female,Life Imprisonment,0,0,0,0
Daman & Diu,0,2001,Female,10-13 Plus years,0,0,0,0
Daman & Diu,0,2001,Female,7-9 Plus years,0,0,0,0
Daman & Diu,0,2001,Female,5-6 Plus years,0,0,0,0
Daman & Diu,0,2001,Female,2-4 Plus years,0,0,0,0
Daman & Diu,0,2001,Female,1 Less than 2 years,0,0,0,0
Daman & Diu,0,2001,Female,6 months less than 1 Yr.,0,0,0,0
Daman & Diu,0,2001,Female,3 - 6 months,0,0,0,0
Daman & Diu,0,2001,Female,Less than 3 months,0,0,0,0
Daman & Diu,0,2002,Female,Capital Punishment,0,0,0,0
Daman & Diu,0,2002,Female,Life Imprisonment,0,0,0,0
Daman & Diu,0,2002,Female,10-13 Plus years,0,0,0,0
Daman & Diu,0,2002,Female,7-9 Plus years,0,0,0,0
Daman & Diu,0,2002,Female,5-6 Plus years,0,0,0,0
Daman & Diu,0,2002,Female,2-4 Plus years,0,0,0,0
Daman & Diu,0,2002,Female,1 Less than 2 years,0,0,0,0
Daman & Diu,0,2002,Female,6 months less than 1 Yr.,0,0,0,0
Daman & Diu,0,2002,Female,3 - 6 months,0,0,0,0
Daman & Diu,0,2002,Female,Less than 3 months,0,0,0,0
Daman & Diu,0,2003,Female,Capital Punishment,0,0,0,0
Daman & Diu,0,2003,Female,Life Imprisonment,0,0,0,0
Daman & Diu,0,2003,Female,10-13 Plus years,0,0,0,0
Daman & Diu,0,2003,Female,7-9 Plus years,0,0,0,0
Daman & Diu,0,2003,Female,5-6 Plus years,0,0,0,0
Daman & Diu,0,2003,Female,2-4 Plus years,0,0,0,0
Daman & Diu,0,2003,Female,1 Less than 2 years,0,0,0,0
Daman & Diu,0,2003,Female,6 months less than 1 Yr.,0,0,0,0
Daman & Diu,0,2003,Female,3 - 6 months,0,0,0,0
Daman & Diu,0,2003,Female,Less than 3 months,0,0,0,0
Daman & Diu,0,2004,Female,Capital Punishment,0,0,0,0
Daman & Diu,0,2004,Female,Life Imprisonment,0,0,0,0
Daman & Diu,0,2004,Female,10-13 Plus years,0,0,0,0
Daman & Diu,0,2004,Female,7-9 Plus years,0,0,0,0
